name,num_reviews,rating,text
GDH,2,1,"Absolutely appealing customer service. They used to have decent customer service a few years back. I recently got Sky Q and there have been all sorts of problems. It's nearly impossible to get hold of a human being,  you always get directed to 'visit their website where 90% of issues can be resolved'. Yeah but what about the 10% that cannot be resolved? That's right, a 30 minute wait to speak to a jobsworth who has no idea what they're doing awaits you. Realistically you need to set aside a half day to deal with these morons to sort out the simplest task. Complete waste of time and money."
DD,1,1,Paying over £100 a month having major issues with sky Q box cannot get to speak with anyone over 45 mins on phone just listening to music rubbish service
Sharon Duffy,6,1,Dreadful customer service now on day 3 of trying to diesel up an adviser the automated bit is useless and today got an advisor after 20 mins wrong department so am now at 30 mins and losing the will to live 🤬
Guy Michels,3,1,"Engineers missed intial appointment to connect broadband, with no prior warning and no reason was given as to why. Then had to wait two more weeks for internet, which is not ideal in a working from home environment. Was connected we have had shocking internet speed, constantly dropping off. Don’t even get me started with their customer service, worst I’ve encountered with any business. Avoid at all costs!"
Mr Matthew Paul Gallagher,4,1,"RIP-OFF SKY TV WHO ABUSE LOYALTYFor the past year I’ve had a lot of problems with sky TV. We moved onto skyQ after they claimed, “the mini boxes are WiFi boosters” and from the get go we had connectivity issues, buffering during live TV, couldn’t watch recorded items and watching a downloaded movie forget it. In 2 of our rooms we gave up using the mini boxes as they didn’t work (and we were paying for them)!We had so many visits from sky engineers. Each one in turn altered the previous engineers work and blamed them for not doing the right thing to correct the issues. Customer service who promised to call me back didn’t on many many occasions . I’ve been passed from pillar to post, lied to, misinformed, mislead and mistreated. They moved us into a ‘WiFi expert package’. “Yes mr gallagher our experts will be with you within the week, and any problems with WiFi will be remedied”. A few weeks later a lovely lady came round. She removed the 4 boosters they’d sent, yes that’s 4 boosters. She left having “sorted the mesh”, she said. Following day we were back to square 1. Another engineer visited the same week. He roamed around the house, dodged the fact that I’d said the mini boxes needed hard wiring. He poo poo’d everything that the WiFi expert had done. Moved a booster 6 foot into another socket and said he’d resolved it. Same day we were back to the same position. He was singularly the most obnoxious sky engineer to-date. Then broadband stopped. 11 days later open reach dug up the soft verge saying squirrels had chewed the wire. During this period we had no phone and no broadband. To cope with 2 key workers requirements for data we spent £77 just to have the ability to work. Plus we had no WiFi or ability to use sky they have offered £52. During this period we were lied to, mislead and misinformed by numerous sky calls centre staff. Eventually after over a year I managed to talk to a manager and escalated my complaint. They asked me to think about what compensation would look like. So, over the 20 years we calculated  we’d probably given sky over £22,000.00 (conservative figure). This year alone just over £1700.00.We’ve not had service or a product that’s worked. So, we thought they should refund this years contract £1700.00 or at least come close to it.Oh No. Just got off the phone having been kicked royally in the teeth - £100.00, Yes £100.00. This huge monster corporate giant whom control media, politics, sport , people’s activities and entertainment, (our lives basically). £100.00 for over a year of stress and a product which hasn’t worked at all.Take them down the ofcom route?, forget it. The process doesn’t favour the ‘man on the street’ I’m afraid. If you’ve nothing to do ready sky’s appeals process in complaints!Needless to say I’m done, I’m out, I’m bitter and upset. Feeling used and robbed for being loyal for over £20 years. There is nothing more disapponinting than being ripped off and undervalued as a human being, and the problem is sky do not care in the slightest. I’ve always felt over a barrel subscribing to sky, and tied in having their email, land line and TV. But now they’ve actually screwed me over so much I can’t wait to get another provider!!"
Gareth Bale,2,1,"Wanted to switch from BT to sky, what a NIGHTMARE. The order got cancelled 3 times first time because they tried to port forward a number in a completely different area to where I live???The 2nd & 3rd time no one could give me a definitive answer. I spent a total of over 15 hours on phone calls trying to get this supposed “hassle free” switch sorted.Eventually my BT got stopped by sky and then Sky failed my order again so now I am in lockdown trying to work from home with 2 young children who depend on network connections to do school activities with no broadband connection. I am needless to say LIVID with the level of service from sky. Automatic compensation of £35 is all they could offer. No interim help with a connection (such as 4G router) was offered whilst I would have to wait for another 2 weeks for the order to go through again.I have now cancelled the order as Sky have completely lost my confidence.I cannot tell you the stress this has put me under. I wish I never switched. I have since contacted BT which will now take up to 2 weeks to get re-connected however they are sending me a 4G mini hub to tide me over until I get my broadband back (Sky: make a note of this...especially as you stopped my connection, it’s called customer service).On top of this deal was a swap from HD to SkyQ...... The engineer fitted the box and later that day the box was faulty (speckled screen). I rang to get this sorted and had to wait 10 days for another engineer. Turned out the box was faulty. This whole ordeal was absolute pantomime  and during this pandemic makes things worse.If virgin was available in my area I would switch immediately just out of principal."
Jasmine Mohid,1,1,"Moving to London opposite hyde park opposite royal Lancaster hotel I thought sky would be the best broadcaster but it has been horrible.Paying £60 a month since 2019 we have not one day of any channels.They sent service men who blamed the apartments antennas, other reasons and could not fix it.Then comes lock down. We get all channels clearly for 6 months.As soon as lockdown is lifted our service stops.!!! No channels nothing.bizarre?!!We were told lies. That our systems are at fault.Weare cancelling right away and switching 'hopefully' to BT .lets see."
Lee Shacklady,4,1,"Absolutely pathetic.Had no WiFi for 4 weeks, ring up and the people at the other end of the phone don't even know there own name.Not getting anywhere."
Test Test,1,1,Having been a long standing customer with sky as I was promised existing customers will get better offers the longer they stay with sky than new customers. Turned out to be false they increased the amount I pay twice on my package and never been given any decent offers. I told them about a offer they have for new customers and wanted them to match it but they said they couldn’t. I ended up cancelling the package and they didn’t even bat an eye lid. It’s a company for new customers not loyal customers.
Amanda Powell,2,1,"I have been paying for sky for over 30 years. When I moved 18 months ago on my own , I made it clear I wanted the cheapest package , they have charged me between 70 and 90 every month .In the middle of the night , sky stops working for a couple of hours , I had many calls to them about this , and was guided through various things to do , none of them worked , over a year later it’s still the sane.I have been struggling lately to pay my bills with Covid , and I missed a payment to sky , within a few days they cut me off , meaning I had no tv at all.How crazy is this , I tried to call several timed to speak to someone, but a voice mail does not allow you to speak to anyone until you have paid your bill !!!Couldn’t even do it on the tv because of being cut off .Not allowed to speak to anyone unless I pay over 75 pounds ?????!!!!I had to borrow the money , and I see today without permission they have taken another 78I don’t have sport or broadband with them, is this bill actually possible ???My broadband is separate with btOh yes I have tried several times to cancel my subscription to be told rudely that it’s tough I can’t !"
Steve in Guildford,3,1,"Truly dreadful customer service, tried all online options, out of desperation tried phoning, should have known better...two attempts to navigate the phone options, each one resulting in Sky hanging up the call, then got into a huge queue...am still there after 20 minutes"
Sarah,1,5,"Today we had 2 engineers come to install a new SKY box at seperate times. First one came to do inspection- introduced himself, take off his shoes before to enter the house!!!! Then the 2nd engineer came, he also introduced himself,put on disposable shoe-covers  the whole time he needed to come in the house again and again, he did the same measures!!! Both gentlemen were professionally and exceptionally polite... The mannerism and professionalism both displayed was outstanding. I would like to make a confession- of all the service providers that have been to our house, I have not seen the level of professionalism I have witnessed today..."
duncan darroch,3,1,"Decided to renew our sky package a couple of weeks ago. The new package required Sky to deliver a new sky Q box, they also requested the old box back. Shortly after agreeing the new package, we received a flurry of email confirming everything including when the new box would be delivered and the old one collected. DPD arrived a day early, so nothing was ready. DPD said no problem we'll come back, except they didn't. Apparently they were requested to return the box to Sky by Sky. We are now 2 weeks later, DPD supposedly still haven't delivered the box back to Sky. Until the box arrives back, Sky refuse to ship a new one. We have now spoken to customer services 3 times, 1 was exceptionally rude and refused to put me through to his manager, the second promised to phone back and didn't. The third is saying it's possible that we could be paying for the service for the next 18 months without the box ever being delivered. He is also refusing to put us through the management or take responsibility for fixing the issue. Cancelation appears to be the only route out of this. Give me strength."
Lima,7,5,"Spoke to a lovely lady called Nargis based in Glasgow today. She was so patient and answered all my questions. I was quite indecisive and went back and forth several times. Nargis was friendly, explained everything really well. I’ve never spoken to a sales person who reads the t&cs without sounding like a robot !!! She should be used as an example and for training other members. Thanks again !!"
Mrs.  Baxter,3,1,"I have tried calling Sky twice today, both times I was on hold for nearly 40 minutes and then it just cuts out. I am now not even able to get through to the number provided from my mobile.  I was however able to get through from my landline and all I want to do is talk to someone.  I went online to see other ways of contacting them; their online chat is not available, I am unable to email them and their phone number provided comes up as ""call failed"", so I literally have to hand write, in this day and age, a letter!  How very archaic... and this is what I get as a service for £100+ a month!!!!!!!!"
Sue Beadle,1,1,"Following breaking my leg I advised Sky in Sept that I needed to cut some of my costs for a while.  They offered a minimum cut or I could cancel, I chose the cancel option thinking that I could go back after a couple of months. I received the packaging to return the sky box, which gave me until 28th December to return everything. Never was I advised that the box would be switched off and I would be left without tv. When i eventially got through I was given the impression I was stupid for not knowing that this was going to happen.  I wish that I could cancel the rubbish internet aswell but in contract till May.  So angry and frustrated"
Naomi,4,3,Sky is great when it actually works!Me and my husband are both gamers and having sky broadband is great the last couple of months sky has been awful. No internet connection! Also not helpful if you are working from home or doing online courses.
Al Jan,6,1,Got weak connection. Been told need engineer cost me 15£
James,5,1,Sky internet down again 2nd time today 3rd time in a week glad im leaving them rubbish Internet rubbish speeds
fiona mccarthy,1,1,Dont even want to put a star for this joke of a company over charging all the time internet is allways slow and customer service is a joke
Jonathan Goodswen,5,1,SHOKCING rang them up to say how terrible the connection was. They switched the broadband on to another Chanel and somehow managed to make the WiFi worse. Absolute joke. When it’s not cutting out every hour it’s a slow as an obese snail
Steve,32,1,"Crxp. 1. Overbilling - still doing this years later. Thought I'd give them another try but the same old scamming is already occurring2. They sent tons of emails when I joined. Then when I complained about billing and asked for a paper trail they facetiously wrote that they would only deal with my complaint via telephone (ha ha - we all know why these dodgy companies do that).Sky, don't bother writing a tedious ''get in touch with us'' response. Everyone knows that's just saving face for new customers and you write fob off emails and refuse to leave a paper trail to customers to try to avoid legal action. Pathetic. Don't go with Sky, they still increase your bill without you adding a jot"
Mimi Warner,21,1,Sky keeps dropping put continuously. You can’t contact Sky. Been trying all day. Keep getting cut off. The customer service is atrocious
Barry Taylor,15,1,"I cannot complain about my Sky Broadband as it is reliable but is overpriced if you are silly enough not to renew your contract at the end of each term (like me).  Sky TV is poor when you consider you pay for a premium service but have to endure 20 mins of adverts each hour.  Netflix is easier to use and much better value for money as there are no adverts, or equipment charges and no contract.My real beef is customer service I have wanted to review my TV and broadband contract for some months now but have been unable to do so as the online facility to do so has not functioned for months and the telephone wait time is always given as 30 mins, to cut to the point I endured the wait time today which proved to be 45 mins and after another 30mins with the agent I reduced my monthly cost by £20/mth with more content which is great but it has taken me months to do so and cost me almost 2 hours of my life.  Is making package change made difficult on purpose by Sky as it increases revenue? - just a thought but either way it is extremely poor customer service."
Alan kirk,28,1,"An absolute joke of a company. Took money that was not authorised and then trying to tell me there not covered by the financial ombudsman, even though they are. Just cancelled full package including multi rooms, internet and phone line and 16 years of being a customer. An absolute disgrace in customer service"
Chris Flaherty,6,1,Don’t bother this company is a joke premium price for a pp service you may as well burn your money customers service is a joke  an products when they work are slow an outdated  programs are full of adverts  out of a 45 min program expect 20 mins to be advertising
Rob Minton,2,1,Extremely poor customer service. I’ve been waiting now for a month to get broadband from sky and yet again I’ve been let down after promises that it’ll work and surprise surprise it hasn’t. How is this company still in existence!? It’s a shame I have to give one star because they really aren’t worthy of one.
Kris Anderson,1,1,"What an absolute joke. Sky is the worst broadband provider I've ever come across. I'm writing this review using my data, because yet again the WiFi has dropped. I've called them 3 times now to try and resolve the issues but all they do is send out a bt open reach engineer, and the last guy that came out said he was told there was a problem with the phone, not the broadband. He couldn't do anything to the broadband because that wasn't what he was sent out for. As a result of his completely pointless visit we're still no further forward, DO NOT GET SKY they are a bunch of stupid, useless, f**king, b*****d, c**ting, s**ting, a**eholes. And to top it all off because of this my 16 year old boys can't do their online college lessons. It is completely unacceptable to pay for sky's ""super fast"" fibre optic, and in truth 90s f**king dial up was faster. One word sums sky up, USELESS."
Shaun Butler,3,1,"IT DOES NOT WORK !!!!!!I have had SkyQ for 13 months. Brilliant WHEN it works, but that is never for long. I have been a Sky subscriber for 21 years and with the Sky HD box I NEVER watched freeview/terrestrial TV. With Sky Q I am on freeview most of the time because Sky Q DOES NOT WORK!!!!!Absolute disgrace."
Sunit Dhingra,1,1,Absolutely criminal company when it comes to refunding credits back to customers!I've telephoned them 5 times and it's been a month when I was told I was told I would receive a cheque in 5 days.CRIMINAL
Christina Nash,2,1,"I would not award a star. Been with SKY 10 years, but that is now going to enf. Customer service is a complete and utter farce. Will be returning to BT."
andrew jones,6,1,"Just signed up as a customer and will cancel, trying to speak to anyone about a broadband activation date (at the date they have issued we won’t be living there yet) is a nightmare, so far 10 calls and on my second day trying without progress. Stuck in constant loops of phone calls directing you to webpages that don’t help. I appreciate Covid has put all services under pressure but come on sky, your service is absolutely terrible."
Chris Ballard,1,1,"Left virgin media on the promise from sky of minimum download speeds of 69+mbps. Have a family of 4, 4 sky boxes and sky's fibre broadband superfast. I have made several complaints that my download speed is on a good day 8mbps and that connection is so awful that my boys tv even freezes during live sports games (channels to which I subscribe). The new customer number answers within 2 rings yet the help/complaints number gives you automated only answers. I have emailed and been told sky will call between 6.30 and 8pm and alas there is no call. I'm shocked that such a name as sky offers such awful service. Does anybody know which ombudsman I need to contact as I have recorded download speeds being achieved and wish to take this further. Sky shall not be receiving any more payments until this matter is resolved and I am compensated for the months of agony which I have endured. I couldn't recommend any company less and only request that trustpilot amend their rating system to include negative stars.C Ballard"
Wayne T,2,1,"What a shame I can't award Sky zero. After hours and hours of being on hold and being transferred from one department to another, I find that they have cancelled my broadband but then charged me an early termination fee (I was out of contract) and put me on to a new broadband package at £22 per month even though it says 'account closed'. I have been promised many times that it will be resolved, which it hasn't. I have contacted via telephone, online form, email and even a letter - still not resolved.They also had the cheek to suggest that they don't do refunds, instead credit on my TV account. Are you kidding me?!They truly are the worst company that I have ever had  to deal with. They can't even blame Covid as it was just as bed before the pandemic started - they are now using it as an excuse.Please... save your money, go elsewhere. You could subscribe to all the streaming channels and still save money compared to Sky. Once you join, they'll never let you leave!"
Matt,1,1,
Monika Akhter,1,1,"So today morning I got hacked. Someone called me pretending to be from Sky, they mentioned that my wifi was abit slow which it has been. They informed me that they will be able to fix it and I went onto my laptop as they said i would need to run a few things and next thing you know I had no control of the laptop. I realised that I was getting hacked and turned off the laptop. The person then began to swear at me and demanded me to switch the laptop back on. I was then locked out of my laptop, I called up sky and the person was actually very nice and mentioned that this happens quite alot. I have fixed my laptop but that isnt the point. The fact is that Sky dont mention these scams enough and Im sure this happens to lots of people daily. If more people were aware then we could prevent this from happening. So I think Sky should either email or send letters about the scams frequently to ensure this doesnt happen and make their customers feel safe with them."
Ken Murray,3,1,"Is it me or is Sky TV customer service becoming as bad as Eir and Vodafone?I need an engineer to call to my house and despite making five calls in the past two days I can not get to speak to a customer service operator in person! Am I alone or are others experiencing the same frustrating experience?I am continually referred to ' Sky, fix my box' and when I get there, I cannot find any page that allows me to book an engineer.Strangely enough, if you miss a payment with Sky, they are on the phone to you quicker than a bat out of hell!The attitude seems to be, 'as long as we have your money, we couldn't care less about your faults.'!"
Chris Patrick,3,1,Moved over to sky broadband 2 weeks ago and has been a nightmare. Speed consistently dips. I pay for 74mps but I'm lucky if I get 1mps. Consistently tell me they are looking into and what is happening to me is rare however seeing the reviews on here I'm not the only one having this issue. Like many others I'm working form home and Internet is essential at the moment. Yesterday my Internet went down completely and I was told I would have to wait 3 days for them to investigate before they would send an engineer. Absolute joke. I'm now switching back to BT and sky told me I could not get my money back because they provided a service. They class 1mps as an acceptable speed dispute the minimum guarantee is 50mps. Next port or call will be ofcom.
Kevin Scott,10,1,If it could be -10 it would be. Stole £100 from my account saying I hadn’t sent back my Sky Q box. That’s right I didn’t because I still use it and pay a subscription to sky.. do they want me to pay the subscription and not watch it? You cannot contact these thieves unless you are upgrading or are a new customer... using COVID-19 as an excuse to rip people off and bad customer service just got worse... TIP pay £40 for the year to a criminal and get every channel you can think of.... I now know why people do this. 11 year customer... soon as my contract ends I am out.
sarah lewis,1,1,"Broadband speeds awful despite paying for Ultrafast broadband and keeps dripping in and out. After numerous 'online tests', eventually got through to Customer Service and I don't think I've ever spoke to anyone as rude and condescending. Awful service, he could not have been more unhelpful."
Mrs H Langford,9,1,"This company is an absolute nightmare to deal with regarding customer service. The reason my parents went to Sky was to get internet, tv and phone service. They do not as yet have any access to the internet as they do not have a smart phone, laptop, tablet or computer. They do not have email. Sky wanted an email in order for them to become customers. Mine was given as I am their daughter. I received an email telling me them to phone to arrange a BT engineer. This was a recorded message directing them to Sky website to arrange an engineer. At no point could you speak to an actual person. Move on to installation day. All went well initially. However whilst the BT engineer was there they lost all connection to the TV. This man insisted that it was not his fault. My parent are elderly and self isolating. They did not know what to do and called me. After many hours of trying to get hold of Sky, constantly getting automated voice directing us once again to the internet??? when we did speak to someone we were told they could not help and to be honest I did not find them helpful as they continued to direct us with telephone lines that were automated and we were back to square one. If my parents decide to keep Sky it will be a miracle as it's taken us 8 hours to finally speak to someone to arrange an engineer to call. I would not recommend this company to my worse enemy."
Tony Murkett,1,5,"I spent over an hour on the telephone today, helped by your agent SWETHA. She was quite simply brilliant and talked me through the remedy to my connectivity problems patiently and politely. I am utterly useless at following online help & she made it all painless, culminating in successfully restoring both my Sky boxes. Thank you Swetha. Tony Murkett"
Ricki Silver,2,1,"would be minus score if possible to rate it!!!wifi been dropping for last 6month and got worse over time, impossible to get help on phone, say have not been able to track letters sent to complain, after god knows many calls etc, got hit with £50 compensation for a service at £33 a month which did not work, cost me loads in terms of financial losses for business at home-unable to use internet-skype etc, can not advise enough o avoid avoid avoid AVOID!!!  you have been warned!!!"
Rebecca Jordan,2,1,"I am utterly appalled by the service I am currently receiving from Sky. I am TV, Broadband and phone customer and have been for many years but clearly every customer is just a number and customer experience, support, service, respect and decency do not exist within this business. I moved house nearly 4 weeks ago and I still have no broadband! They have however taken my payment in advance, even though I cannot use 80% of the services I am paying for. I am told this is a 'system issue' between Sky and Open Reach and even now 4 weeks down the line they still have no update. Sky Advised me to buy a mifi box to cover the time that I haven't got any broadband and they would cover the data I am having to upload on a daily basis (currently costing £8 per day), only to be told yesterday by a different Manager that its not Sky's policy to cover data that people are having to pay for when they cant provide the service. I am a single parent, working from home due to lock down and one of my children is also self-isolating, so is having to do all her school work online. Sky do not care. They have zero empathy and can offer no solutions other than giving me a new timescale every time I speak to them. They are blocking me from escalating my complaint, I was even told at one point that if I asked to speak to a manager again the CSA would terminate my call??? I have been lied to about Sky internal processes, have been hung up on, spoken to in ways that you would not believe and there is still NO SOLUTION! I processed the home move in good time and this, I was told, would be a simple process and just a reminder again, they have charged me for this service in advance even though I cannot use it. I am told that the only way they will be able to look into my complaint, is once the broadband is up and running (WHO KNOWS WHEN THAT WILL BE??)and they are now not willing to cover the data that I am paying for (even though I have been told on numerous occasions that they will). So currently I have paid for Sky services, they are not working, I have now paid £200 + for data, I have no date for when the broadband will be working and no update. How can a business get away with treating their paying customers like this?"
I Wallace,3,1,"Sky charged me for not returning their Sky Q box at the end of the contract, The trouble is I DID return it, using Royal Mail labels and packaging provided by Sky. Cost me hours on the phone and they still took the money from my account. The money is annoying, but it's the way you get treated that leaves a bad taste."
Val,1,1,"Don’t recommend 13 years with SKY change for SKYQ and only having problems, doesn’t connect engineers are useless don’t know how to fix. They tried to con to change for SKY broadband because the SKYQ is not compatible with any other broadband provider.Don’t change to SKYQ before doing your search!!! Rubbish"
Lilly B,11,1,"Very poor service.I have had a Sky technician out twice over the past few months and a technician is coming out again today after a technician came out a few days ago.I feel like this could be a 'weekly visit'.I have had poor service from the time that I took the contract out with Sky; repetitive signal issues and loss of channels, yet they refuse to replace the dish which is 8 years old.If it were not for my disabled offspring, I would not have Sky at all.Most disappointing!"
Lou  Bryant,2,1,"I can't contact Sky and have already cancelled Broadband because of useless routers they have. I now want to cancel TV as my contract is ending but can't find relevant details in my 'mysky' account, can't complaint online because the complaints form will not accept either of my phone numbers. I have tried telephoning but can't get through etc etc etc."
Pe a,1,1,can't get the sky deal because sky was previously installed in my accommodation??
Guest House,13,1,"The sky box stopped working, so I spent about 50 minutes online asking where I should send their box and cancelling our subscription. This was April 2020.  They did not supply me with an address, so I returned their 'disfunctional'  box to them by priority mail through Colissimo on the 19th May, 2020.  Ref.CC897505575FR.  We returned the box to Sky Returns at Grant Way, Islesworth, Middlesex, TW7 5QD.  Since then they have hounded almost monthly telling me I owe them £100 for not returning the box.  I have wasted so much time and money trying to reply to these (I finally found out) no reply threats. This evening I got one only two weeks after the last threat where they are threatening legal action (IN CAPITALS) So I tried phoning (once again) and was put on hold , I was told, for a minimum of 20 minutes.  I put down and thought I should share this experience with others, but I see everyone else seems to have problems with sky as well. Six months later they are still threatening me and providing me with no means of dealing with it online, or by email. So Sky learn to put decent contact details online if you want us to use it.  Until then you now owe me £300 for postage, sitting around waiting for your staff to reply and giving up, and for threatening me on an ongoing basis with threats of legal action. You can only do that if you tell people how to reply to you.Myi terms are 30 days, so I look forward to my cheque."
Reginald Annal,17,1,What a rip of sky is I have been with them for twenty years and over that time there greed has hit new levels.My wife sent one picture message they sky charged me for eight since been refunded and built up hundreds of GBites which I wanted to use on sky store.We’re does it say you can do that if you change 5 GBites for £10 sky store voucher and spend £5 on there adverts.Getting more scummier but the day do not deserve any loyalty.
Peter Jones,4,1,"Just a message to anybody contemplating changing to the Sky Q box.  The message is DON'T, DON'T, DON'T!  It is an absolute joke of a box regardless what the Sky Customer Service team say.  The text is too small, The scroll option is awful, There are more clicks, it is clunky, it looks bad, it feels bad and it IS bad.  Called Sky to ask if I could plug my old box back in as I still have it, and the charming side of Sky that you get when they try to sell you something changed to 'You are stuck with it and wouldn't blame you if you cancelled......in 18 months time!'.  Well, after many years with Sky, and supposedly a Sky VIP, I will be cancelling in 18 months and going over to BT TV.  What an awful company!"
Przemyslaw,2,1,"After 24 months my contract has come to the end. For the next 5 months, I was paying on a monthly basis. When I called with a complaint that my BB is dropping (according to the Sky app it was an ongoing issue with my sky hub) I have been offered a new hub, HD Netflix, and all of this at a reduced price.However, nobody has mentioned that I will be entering a new contract and I have to pay for a hub delivery and administration fee! Only found out the next day when got an email from Sky. What a bunch of rogue traders there at Sky.When I contacted them that I do not want to enter a new contract and that I have not been told about it and extra costs in the first place, they decided that my broadband will be disconnected in two weeks time (I was happy to pay on a monthly basis as long as dropping broadband would be solved). Obviously I have canceled my TV services as well at this point - they will not get a dime from me anymore.Thankfully there are other providers that will be happy to take my money for the services provided."
Amelia,2,2,No internet again. Get texts to sort out the issue which never actually works. When you go get some on the phone there polite but as helpful as the text.
Sean Cooper,1,1,Sky are the worst of the worst! Customer service is awful and the most unhelpful people imaginable. They're quick enough to take your money but when it comes to providing you a service they're none existent. They automated service is crap doesn't even send you through to an advisor it just sends you a text with a link to their website which is also dreadful. It boggles my mind how they can be so careless with their service. Con artists doesn't even describe them properly. They mess you around and don't even care.
Elle Poe,1,1,"Awful service.You call them at 8.30 am and they say the lines are closed as they are open between 7am and 11pm ?!?!????Rude customer service - I had to make a complaint as they stopped my broadband as connected to the previous landline of the previous house owner?!?!I am shocked, now without internet again and they send those useless text to sort the problem yourself!!!!"
Kerri,3,4,"I would like to give Bruce specific acknowledgment from the valued customer department. We wanted to discuss our connection and our bill. With a polite, friendly and even a giggle on the phone it felt like we were talking to a friend. He sorted us out the best deal for what we wanted! Customer service was brilliant especially given the tough year everyone has had! I have given 4 stars until we await our new hub!"
Matt,1,1,Some of the worst customer experience I have ever had. Broadband WiFi is all over the place. Was on hold and a call for an hour or so then cut off whilst they are conducting checks. No call back and can’t face another 40 mins on hold before I start to speak to someone. Was with sky 10 years and switched to Virgin due to price and broadband issues. Was tempted back to Sky and so far has been very poor and will check options out for going back to Virgin as broadband was excellent. If someone from Sky reads this and wants to help then great otherwise looks like back to Virgin based on WiFi service but mostly customer service . Too much to write about the whole experience just isn’t worth it .
Puneet Vaghela,8,1,"I've just been trying to reduce my TV package because I don't watch most of the channels. If you try and do it through your account online, they purposefully take you to a broken page. If you try to contact them through social media, they brush you off. I then contacted them by telephone. After 20 minutes, my call was answered by a woman who knew full well she couldn't help me, but still wasted my time for 7 minutes before passing me off to another colleague. I've now been on the phone for an hour waiting to be connected to someone, to no avail. They honestly make it impossible for you to reduce your contract. I will be complaining to the Office of Fair Trading, The Ethics Commission and whichever Ombudsman deals with this. They are a criminal organisation that holds you hostage. It's absolutely unacceptable how they are allowed to function in this way in this day and age."
L Nizan,2,1,"We've no broadband for 3 days now. Spoke to Sky for 1h10 minutes after waiting in the queue for 30 min. All this to say that he would only book an appointment for Wednesday and that I had to take the morning off work even if that means losing my pay possibly. The guy was making jokes first about his needing to learn French because he has a French girlfriend, ha ha. Then the tone changed as he could not help at all. Worst is, somehow, that an openreach engineer was sent by Sky to our property without telling us on Friday while we were at work and he couldn't get into our property obviously. Now the guy at Sky is saying that openreach engineers do not work at all on weekends, and that if we're not home on Wednesday for our appointment, Sky will charge us a fee!! As it happens, I have been in touch with the engineer from Friday who's been texting me on Friday as noone was at home, and he's just told me that Sky are lying! That openreach engineers do work on Saturdays! He himself was working today! Sky are a DISGRACE and I'm switching straight after Wednesday. That guy on the phone was a real waste of space. They should be ashamed."
Rich,1,1,"I have been trying to contact sky customer service for a week with no avail. Nobody available to talk on the phone and anytime I try to resolve something on their website it tells me that they are experiencing technical difficulties. I was given the option to help speed up my internet connection. Couldn't even get past the first step in testing the connection. Says that it usually takes two minutes -  I waited 30 minutes and still no completion. Absolutely shocking stuff in this day and age to be only receiving 22 mb/s internet speed. Will be terminating contract as soon ASAP. Poor customer service, awful internet. I WOULD NOT recommend that anybody uses their services."
Wendy,6,1,"Dreadful service, that I'm now stuck with for the next 16-7 months.I am paying for a Sky booster at £5/pcm but still have not received this, it was not provided at time of installation.Impossible to contact sky, unless you state you want to cancel a service and even then you sit on a phone for hours on end.  Otherwise every time you phone you, you get an automated message to say they'll send you a text to a link to help - which just takes you to a general help page which is useless.When I ordered Sky, they sent messages telling me there was a line, there wasn't a line, they cancelled the order and I had to re-order.  I should have realised then just how useless they were.  Now I have to suffer the remainder of an 18month contract.I also ordered Sky TV, but the box is not where we wanted it to be, as the engineer said it had to go on the other side of the house, but by then there was no option to cancel.  The wire for the installation is by the floor, yet the TV is on the wall, so now we have a trailing wire down the wall, so we've just unplugged it, but will still have to pay for Sky TV for the next 18 months even though we won't be using it.  Why don't they ask you pertinent questions such as this at the time of placing your order?Absolutely dreadful supplier."
Aishah Rani,1,1,"I ordered an iPhone 12 pro Max the night it had come out and been told it was coming on the 13th November but I didn’t receive an tacking email, my phone still hasn’t been delivered but my brother had ordered the phone two days after me he got his the day they had told him. I would never recommend sky to anyone because of their terrible customer service."
M Harris,5,5,"Fantastic customer service!! I have been with Sky for several years and never had any issues. My recent upgrade to Sky Q was seamless. The Customer Service Advisor, Emine was brilliant, as was the engineer, James who was meticulous in adhering to COVID health and safety procedures and was really polite and explained things clearly. Thank you both!!"
MR G0DL1KE,3,1,Heap of dog **** when the Internet actually works its terrible its down most of the time just terrible
Gabriel De Souza,1,1,"Worst broadband ever! And so the tv service. I have never experienced such a bad internet connection & Tv service since I signed up for sky. Poor/lost connection constantly and always losing signal on the tv as well. Please do yourself a favour and stay away from Sky, their customers service is not helpful at all and super rude over the phone. They will charge you for literally everything as well. I don’t even care that I had to pay to break the contract earlier I am just relieved I not longer have to deal with them no more."
Sam Jones,2,1,"By a mile the worst WiFi I have ever ever had. Takes upto 10 minutes to reboot and work again and is always crashing l. I will never ever use Sky again! By far the worst Broadband ever. Had to get there team out 3 times to look at our box, and it is still absolutely dreadful"
